image_name,lang,domain,image_rating,ocr_pred_rating
mg_hi_000543_0_5_paragraph.png,hi,mg,1,1
mg_hi_000548_0_14_folio.png,hi,mg,1,1
mg_hi_000550_0_15_page-number.png,hi,mg,1,1
mg_hi_000551_0_3_paragraph.png,hi,mg,1,2
tb_hi_000124_0_0_paragraph.png,hi,tb,1,1
tb_hi_000171_0_2_ordered-list.png,hi,tb,1,2
tb_hi_000298_0_2_paragraph.png,hi,tb,1,2
tb_hi_000317_0_2_paragraph.png,hi,tb,1,1
tb_hi_000366_0_2_paragraph.png,hi,tb,1,2
tb_hi_000414_0_5_paragraph.png,hi,tb,1,0
tb_hi_000419_0_11_paragraph.png,hi,tb,1,0
tb_hi_000459_0_8_footnote.png,hi,tb,1,1
tb_hi_000476_0_6_paragraph.png,hi,tb,1,2
tb_hi_000487_0_9_paragraph.png,hi,tb,1,1
tb_hi_000556_0_18_footnote.png,hi,tb,1,1
tb_hi_000560_0_7_paragraph.png,hi,tb,1,0
tb_hi_000638_0_4_page-number.png,hi,tb,1,1
tb_hi_000713_0_2_page-number.png,hi,tb,1,1
tb_hi_000723_0_4_footnote.png,hi,tb,-2,-2
tb_hi_000864_1_8_folio.png,hi,tb,1,1
tb_hi_000868_1_4_section-title.png,hi,tb,0,0
tb_hi_000870_1_7_paragraph.png,hi,tb,1,2
tb_hi_000977_1_0_paragraph.png,hi,tb,1,0
tb_hi_000997_1_9_paragraph.png,hi,tb,1,1
nv_hi_000015_0_0_paragraph.png,hi,nv,1,2
nv_hi_000026_0_1_paragraph.png,hi,nv,1,1
nv_hi_000027_0_2_paragraph.png,hi,nv,1,2
nv_hi_000033_0_2_paragraph.png,hi,nv,1,0
nv_hi_000053_0_0_paragraph.png,hi,nv,1,0
nv_hi_000076_0_6_page-number.png,hi,nv,1,1
nv_hi_000092_0_2_paragraph.png,hi,nv,1,0
nv_hi_000180_0_6_paragraph.png,hi,nv,1,2
nv_hi_000189_0_1_paragraph.png,hi,nv,1,1
nv_hi_000199_0_0_paragraph.png,hi,nv,1,1
nv_hi_000211_0_0_paragraph.png,hi,nv,1,2
nv_hi_000300_0_4_paragraph.png,hi,nv,1,2
nv_hi_000332_0_0_paragraph.png,hi,nv,1,1
nv_hi_000343_0_4_paragraph.png,hi,nv,1,2
nv_hi_000349_0_1_paragraph.png,hi,nv,1,1
nv_hi_000351_0_0_paragraph.png,hi,nv,1,2
nv_hi_000367_0_2_paragraph.png,hi,nv,1,2
nv_hi_000385_0_2_paragraph.png,hi,nv,-2,-2
nv_hi_000388_0_3_paragraph.png,hi,nv,1,2
nv_hi_000398_0_1_paragraph.png,hi,nv,1,1
np_hi_000010_1_14_paragraph.png,hi,np,1,0
np_hi_000045_1_13_paragraph.png,hi,np,1,1
np_hi_000065_1_22_paragraph.png,hi,np,1,0
np_hi_000142_1_3_paragraph.png,hi,np,1,1
np_hi_000181_1_5_website-link.png,hi,np,1,1
np_hi_000216_1_24_jumpline.png,hi,np,1,1
np_hi_000221_1_57_dateline.png,hi,np,1,1
np_hi_000222_1_0_paragraph.png,hi,np,1,2
np_hi_000232_1_7_paragraph.png,hi,np,1,1
np_hi_000236_1_4_jumpline.png,hi,np,1,1
rp_hi_000038_0_8_contact-info.png,hi,rp,1,1
rp_hi_000078_0_2_subsub-ordered-list.png,hi,rp,1,1
rp_hi_000096_0_4_paragraph.png,hi,rp,1,1
rp_hi_000103_0_3_section-title.png,hi,rp,1,1
rp_hi_000155_0_1_paragraph.png,hi,rp,1,2
rp_hi_000160_0_1_paragraph.png,hi,rp,1,2
rp_hi_000176_0_3_page-number.png,hi,rp,1,1
rp_hi_000197_0_2_headline.png,hi,rp,1,1
rp_hi_000198_0_4_page-number.png,hi,rp,1,1
rp_hi_000211_0_1_paragraph.png,hi,rp,1,2
rp_hi_000216_0_0_paragraph.png,hi,rp,0,2
rp_hi_000234_0_1_paragraph.png,hi,rp,1,2
rp_hi_000259_0_0_paragraph.png,hi,rp,1,2
rp_hi_000265_0_4_paragraph.png,hi,rp,1,1
rp_hi_000275_0_1_paragraph.png,hi,rp,1,1
rp_hi_000278_0_2_paragraph.png,hi,rp,1,2
rp_hi_000280_0_0_paragraph.png,hi,rp,1,0
rp_hi_000310_0_1_paragraph.png,hi,rp,1,1
rp_hi_000330_0_2_paragraph.png,hi,rp,1,1
rp_hi_000334_0_1_paragraph.png,hi,rp,1,0
br_hi_000066_0_2_paragraph.png,hi,br,1,2
br_hi_000120_0_3_dateline.png,hi,br,1,1
br_hi_000190_0_1_page-number.png,hi,br,1,2
br_hi_000205_0_8_footnote.png,hi,br,1,1
br_hi_000217_0_5_chapter-title.png,hi,br,1,1
br_hi_000264_0_3_paragraph.png,hi,br,1,1
br_hi_000288_0_0_paragraph.png,hi,br,1,1
br_hi_000385_0_10_folio.png,hi,br,1,1
br_hi_000401_0_0_unordered-list.png,hi,br,1,2
br_hi_000408_0_14_folio.png,hi,br,1,1
br_hi_000410_0_10_contact-info.png,hi,br,1,1
br_hi_000433_0_4_sub-section-title.png,hi,br,1,1
br_hi_000456_0_0_paragraph.png,hi,br,1,1
br_hi_000517_0_0_paragraph.png,hi,br,1,1
br_hi_000520_0_8_page-number.png,hi,br,1,1
br_hi_000524_0_10_section-title.png,hi,br,1,0
br_hi_000533_0_10_paragraph.png,hi,br,1,1
br_hi_000597_0_5_contact-info.png,hi,br,1,1
br_hi_000655_0_0_unordered-list.png,hi,br,1,2
br_hi_000658_0_13_figure-caption.png,hi,br,1,1
nt_hi_000134_0_5_contact-info.png,hi,nt,1,0
nt_hi_000147_0_9_contact-info.png,hi,nt,1,1
nt_hi_000198_0_4_headline.png,hi,nt,1,0
nt_hi_000278_0_2_page-number.png,hi,nt,1,1
nt_hi_000283_1_0_sub-ordered-list.png,hi,nt,1,2
nt_hi_000284_1_6_sub-ordered-list.png,hi,nt,1,2
nt_hi_000291_1_2_ordered-list.png,hi,nt,1,2
nt_hi_000299_1_9_section-title.png,hi,nt,1,2
nt_hi_000303_1_1_paragraph.png,hi,nt,1,2
nt_hi_000334_1_4_paragraph.png,hi,nt,-2,-2
nt_hi_000351_1_9_paragraph.png,hi,nt,1,1
nt_hi_000360_1_0_paragraph.png,hi,nt,1,1
nt_hi_000410_1_0_unordered-list.png,hi,nt,1,2
nt_hi_000434_1_0_ordered-list.png,hi,nt,1,2
nt_hi_000440_1_2_headline.png,hi,nt,1,0
nt_hi_000457_1_3_sub-ordered-list.png,hi,nt,0,2
nt_hi_000462_1_5_ordered-list.png,hi,nt,1,2
nt_hi_000530_1_7_subsub-headline.png,hi,nt,1,0
nt_hi_000535_1_0_section-title.png,hi,nt,1,2
nt_hi_000540_1_3_sub-ordered-list.png,hi,nt,1,2
sy_hi_000037_0_5_folio.png,hi,sy,1,1
sy_hi_000039_0_1_paragraph.png,hi,sy,1,2
sy_hi_000049_0_1_unordered-list.png,hi,sy,1,2
sy_hi_000064_0_8_section-title.png,hi,sy,1,1
sy_hi_000074_0_7_section-title.png,hi,sy,1,1
sy_hi_000075_0_2_unordered-list.png,hi,sy,1,2
sy_hi_000092_0_13_paragraph.png,hi,sy,1,1
sy_hi_000101_0_11_section-title.png,hi,sy,1,0
sy_hi_000124_0_13_paragraph.png,hi,sy,1,1
sy_hi_000135_0_12_sub-section-title.png,hi,sy,1,2
sy_hi_000158_0_5_sub-section-title.png,hi,sy,1,0
sy_hi_000170_0_0_section-title.png,hi,sy,1,1
sy_hi_000174_0_0_ordered-list.png,hi,sy,1,2
sy_hi_000182_0_16_section-title.png,hi,sy,1,1
sy_hi_000183_0_8_sub-section-title.png,hi,sy,1,1
sy_hi_000190_0_5_paragraph.png,hi,sy,1,0
sy_hi_000208_0_5_section-title.png,hi,sy,1,1
sy_hi_000214_0_3_paragraph.png,hi,sy,1,0
sy_hi_000216_0_3_section-title.png,hi,sy,1,1
sy_hi_000221_0_7_paragraph.png,hi,sy,1,1
qp_hi_000006_0_15_first-level-question.png,hi,qp,1,2
qp_hi_000049_0_0_first-level-question.png,hi,qp,1,2
qp_hi_000084_0_3_options.png,hi,qp,1,2
qp_hi_000090_0_5_first-level-question.png,hi,qp,1,2
qp_hi_000093_0_3_first-level-question.png,hi,qp,1,2
qp_hi_000119_0_14_folio.png,hi,qp,1,1
qp_hi_000125_0_3_options.png,hi,qp,1,2
qp_hi_000134_0_9_options.png,hi,qp,-2,-2
qp_hi_000186_0_12_first-level-question.png,hi,qp,-2,-2
qp_hi_000187_0_7_options.png,hi,qp,1,1
qp_hi_000213_0_1_options.png,hi,qp,1,0
qp_hi_000223_0_6_options.png,hi,qp,1,1
qp_hi_000234_0_11_first-level-question.png,hi,qp,1,1
qp_hi_000254_0_10_first-level-question.png,hi,qp,1,2
qp_hi_000258_0_4_first-level-question.png,hi,qp,1,2
qp_hi_000267_0_6_first-level-question.png,hi,qp,1,1
qp_hi_000286_0_7_second-level-question.png,hi,qp,1,2
qp_hi_000304_0_3_options.png,hi,qp,1,1
qp_hi_000319_0_10_options.png,hi,qp,1,1
qp_hi_000365_0_2_first-level-question.png,hi,qp,1,2
mn_hi_000003_0_4_website-link.png,hi,mn,1,1
mn_hi_000004_0_1_paragraph.png,hi,mn,1,2
mn_hi_000029_0_0_page-number.png,hi,mn,1,0
mn_hi_000090_0_1_page-number.png,hi,mn,1,1
mn_hi_000107_0_3_paragraph.png,hi,mn,1,1
mn_hi_000147_0_1_page-number.png,hi,mn,1,1
mn_hi_000216_0_15_website-link.png,hi,mn,1,0
mn_hi_000226_0_3_paragraph.png,hi,mn,1,2
mn_hi_000248_0_0_author.png,hi,mn,1,1
mn_hi_000255_0_11_folio.png,hi,mn,1,1
mn_hi_000266_0_8_paragraph.png,hi,mn,1,1
mn_hi_000319_0_6_paragraph.png,hi,mn,1,2
mn_hi_000355_0_3_paragraph.png,hi,mn,1,0
mn_hi_000452_0_2_section-title.png,hi,mn,0,0
mn_hi_000510_0_5_page-number.png,hi,mn,1,0
mn_hi_000527_0_6_page-number.png,hi,mn,1,0
mn_hi_000544_0_4_page-number.png,hi,mn,1,0
mn_hi_000580_0_5_page-number.png,hi,mn,1,1
mn_hi_000588_0_7_ordered-list.png,hi,mn,1,2
mn_hi_000608_0_1_ordered-list.png,hi,mn,1,2
mn_pa_000002_0_3_sub-section-title.png,pa,mn,1,2
mn_pa_000013_0_6_paragraph.png,pa,mn,1,0
mn_pa_000125_0_8_paragraph.png,pa,mn,1,0
mn_pa_000161_0_1_section-title.png,pa,mn,1,1
mn_pa_000166_0_1_paragraph.png,pa,mn,1,0
mn_pa_000192_0_9_paragraph.png,pa,mn,1,1
mn_pa_000208_0_12_paragraph.png,pa,mn,1,0
mn_pa_000213_0_3_paragraph.png,pa,mn,1,0
mn_pa_000229_0_6_figure-caption.png,pa,mn,1,1
mn_pa_000276_0_2_paragraph.png,pa,mn,1,0
mn_mr_000026_0_15_paragraph.png,mr,mn,-2,-2
mn_mr_000056_0_0_paragraph.png,mr,mn,1,0
mn_mr_000058_0_0_page-number.png,mr,mn,1,1
mn_mr_000113_0_7_paragraph.png,mr,mn,1,1
mn_mr_000115_0_6_paragraph.png,mr,mn,1,1
mn_mr_000124_0_3_page-number.png,mr,mn,1,1
mn_mr_000180_0_4_sub-section-title.png,mr,mn,1,1
mn_mr_000208_0_5_unordered-list.png,mr,mn,1,1
mn_mr_000241_0_2_page-number.png,mr,mn,1,1
mn_mr_000303_0_10_section-title.png,mr,mn,1,1
mg_mr_000061_3_flag.png,mr,mg,1,1
mg_mr_000077_11_folio.png,mr,mg,1,0
mg_mr_000090_0_figure-caption.png,mr,mg,1,0
mg_mr_000102_10_paragraph.png,mr,mg,1,0
mg_mr_000106_8_paragraph.png,mr,mg,1,2
mg_mr_000107_2_folio.png,mr,mg,1,1
mg_mr_000109_3_paragraph.png,mr,mg,1,0
mg_mr_000117_6_paragraph.png,mr,mg,1,0
mg_mr_000121_2_paragraph.png,mr,mg,-2,-2
mg_mr_000125_6_folio.png,mr,mg,1,0
mg_mr_000127_7_contact-info.png,mr,mg,-2,-2
mg_mr_000134_5_paragraph.png,mr,mg,1,1
mg_mr_000136_3_folio.png,mr,mg,-2,-2
mg_mr_000182_13_paragraph.png,mr,mg,1,0
mg_mr_000186_2_paragraph.png,mr,mg,1,2
mg_mr_000202_0_paragraph.png,mr,mg,1,0
mg_mr_000207_8_paragraph.png,mr,mg,1,1
mg_mr_000248_11_paragraph.png,mr,mg,1,1
mg_mr_000256_10_folio.png,mr,mg,1,2
mg_mr_000260_4_paragraph.png,mr,mg,1,1
tb_mr_000031_0_10_paragraph.png,mr,tb,1,2
tb_mr_000057_0_3_paragraph.png,mr,tb,0,0
tb_mr_000090_0_2_page-number.png,mr,tb,1,2
tb_mr_000091_0_5_folio.png,mr,tb,1,1
tb_mr_000142_0_3_paragraph.png,mr,tb,1,1
tb_mr_000145_0_1_paragraph.png,mr,tb,1,0
tb_mr_000165_0_5_folio.png,mr,tb,1,1
tb_mr_000173_0_6_folio.png,mr,tb,1,1
tb_mr_000212_0_1_paragraph.png,mr,tb,1,1
tb_mr_000227_0_9_paragraph.png,mr,tb,-2,-2
tb_mr_000317_0_4_section-title.png,mr,tb,1,1
tb_mr_000328_0_1_paragraph.png,mr,tb,1,1
tb_mr_000393_0_4_sub-section-title.png,mr,tb,1,0
tb_mr_000395_0_2_paragraph.png,mr,tb,1,1
tb_mr_000427_0_8_page-number.png,mr,tb,1,1
tb_mr_000433_0_3_paragraph.png,mr,tb,1,1
tb_mr_000455_0_3_page-number.png,mr,tb,1,0
tb_mr_000458_0_1_paragraph.png,mr,tb,1,2
tb_mr_000459_0_0_paragraph.png,mr,tb,1,0
tb_mr_000465_0_3_paragraph.png,mr,tb,1,1
nv_mr_000005_0_8_paragraph.png,mr,nv,1,1
nv_mr_000067_0_1_paragraph.png,mr,nv,1,0
nv_mr_000087_0_1_paragraph.png,mr,nv,1,0
nv_mr_000128_0_9_paragraph.png,mr,nv,1,0
nv_mr_000180_0_0_paragraph.png,mr,nv,1,0
nv_mr_000189_0_4_paragraph.png,mr,nv,1,1
nv_mr_000211_0_4_folio.png,mr,nv,1,2
nv_mr_000267_0_2_paragraph.png,mr,nv,1,1
nv_mr_000270_0_1_paragraph.png,mr,nv,1,0
nv_mr_000351_0_9_paragraph.png,mr,nv,1,0
nv_mr_000353_0_4_page-number.png,mr,nv,1,1
nv_mr_000390_0_12_paragraph.png,mr,nv,1,0
nv_mr_000430_0_15_sub-section-title.png,mr,nv,1,1
nv_mr_000438_0_12_paragraph.png,mr,nv,1,0
nv_mr_000464_0_9_paragraph.png,mr,nv,1,2
nv_mr_000474_0_0_paragraph.png,mr,nv,1,2
nv_mr_000483_0_6_page-number.png,mr,nv,0,2
nv_mr_000546_0_1_folio.png,mr,nv,1,1
nv_mr_000652_0_10_page-number.png,mr,nv,1,1
nv_mr_000655_0_0_folio.png,mr,nv,1,1
np_mr_000017_1_20_paragraph.png,mr,np,1,1
np_mr_000069_1_23_dateline.png,mr,np,1,0
np_mr_000087_1_58_ordered-list.png,mr,np,1,0
np_mr_000113_1_13_answer.png,mr,np,1,0
np_mr_000114_1_81_sub-headline.png,mr,np,1,1
np_mr_000127_1_1_folio.png,mr,np,1,1
np_mr_000144_1_43_sub-headline.png,mr,np,1,1
np_mr_000161_1_45_paragraph.png,mr,np,1,1
np_mr_000169_1_43_contact-info.png,mr,np,-2,-2
np_mr_000208_1_1_paragraph.png,mr,np,1,0
np_mr_000225_1_30_paragraph.png,mr,np,1,1
np_mr_000235_1_31_paragraph.png,mr,np,1,1
np_mr_000240_1_62_folio.png,mr,np,1,1
np_mr_000247_1_92_sub-headline.png,mr,np,1,1
np_mr_000258_1_24_paragraph.png,mr,np,1,2
np_mr_000273_1_38_paragraph.png,mr,np,1,2
np_mr_000286_1_39_jumpline.png,mr,np,1,1
np_mr_000290_1_47_paragraph.png,mr,np,0,0
np_mr_000319_1_15_paragraph.png,mr,np,1,0
np_mr_000327_1_46_sub-headline.png,mr,np,1,1
mg_gu_000024_1_website-link.png,gu,mg,1,2
mg_gu_000049_2_headline.png,gu,mg,1,1
mg_gu_000091_3_unordered-list.png,gu,mg,1,2
mg_gu_000312_4_paragraph.png,gu,mg,1,1
mg_gu_000378_9_page-number.png,gu,mg,1,2
mg_gu_000426_1_page-number.png,gu,mg,1,0
mg_gu_000427_5_paragraph.png,gu,mg,1,0
mg_gu_000439_1_dateline.png,gu,mg,1,2
mg_gu_000447_5_section-title.png,gu,mg,1,1
mg_gu_000492_12_page-number.png,gu,mg,1,1
tb_gu_000001_0_5_folio.png,gu,tb,1,2
tb_gu_000002_0_0_paragraph.png,gu,tb,1,2
tb_gu_000021_0_1_paragraph.png,gu,tb,1,2
tb_gu_000079_0_5_page-number.png,gu,tb,1,1
tb_gu_000098_0_1_folio.png,gu,tb,1,0
tb_gu_000109_0_7_paragraph.png,gu,tb,0,2
tb_gu_000122_0_1_ordered-list.png,gu,tb,0,2
tb_gu_000135_0_1_paragraph.png,gu,tb,0,1
tb_gu_000266_0_2_section-title.png,gu,tb,1,2
tb_gu_000277_0_0_paragraph.png,gu,tb,0,2
nv_gu_000064_0_7_folio.png,gu,nv,1,2
nv_gu_000102_0_6_paragraph.png,gu,nv,1,2
nv_gu_000128_0_2_folio.png,gu,nv,1,2
nv_gu_000137_0_3_page-number.png,gu,nv,1,1
nv_gu_000138_0_5_paragraph.png,gu,nv,1,2
nv_gu_000144_0_0_folio.png,gu,nv,1,2
nv_gu_000155_0_10_paragraph.png,gu,nv,1,1
nv_gu_000202_0_2_folio.png,gu,nv,1,2
nv_gu_000214_0_3_folio.png,gu,nv,1,1
nv_gu_000347_0_0_paragraph.png,gu,nv,1,2
np_gu_000015_0_34_paragraph.png,gu,np,1,0
np_gu_000018_0_82_paragraph.png,gu,np,1,2
np_gu_000032_0_115_sub-headline.png,gu,np,1,0
np_gu_000054_0_66_page-number.png,gu,np,1,1
np_gu_000119_0_65_sub-headline.png,gu,np,1,2
np_gu_000132_0_94_author.png,gu,np,1,0
np_gu_000133_0_5_paragraph.png,gu,np,1,2
np_gu_000137_1_2_flag.png,gu,np,-2,-2
np_gu_000173_1_19_paragraph.png,gu,np,1,0
np_gu_000176_1_57_paragraph.png,gu,np,1,1
np_gu_000179_1_97_paragraph.png,gu,np,1,1
np_gu_000200_1_7_paragraph.png,gu,np,1,0
np_gu_000215_1_6_paragraph.png,gu,np,1,0
np_gu_000217_1_58_sub-headline.png,gu,np,1,1
np_gu_000219_1_34_headline.png,gu,np,1,1
np_gu_000250_1_8_paragraph.png,gu,np,1,1
np_gu_000256_1_50_sub-headline.png,gu,np,1,1
np_gu_000276_1_64_folio.png,gu,np,1,0
np_gu_000284_1_6_paragraph.png,gu,np,1,2
np_gu_000287_1_87_sub-section-title.png,gu,np,1,1
rp_gu_000025_0_0_paragraph.png,gu,rp,1,0
rp_gu_000083_0_1_paragraph.png,gu,rp,1,1
rp_gu_000088_0_3_paragraph.png,gu,rp,1,2
rp_gu_000104_0_1_paragraph.png,gu,rp,-2,-2
rp_gu_000110_0_2_paragraph.png,gu,rp,1,0
rp_gu_000164_0_0_paragraph.png,gu,rp,1,2
rp_gu_000179_0_1_unordered-list.png,gu,rp,-2,-2
rp_gu_000186_0_2_paragraph.png,gu,rp,1,0
rp_gu_000233_0_5_paragraph.png,gu,rp,1,1
rp_gu_000263_0_2_page-number.png,gu,rp,1,1
br_gu_000010_0_3_paragraph.png,gu,br,1,1
br_gu_000029_0_36_section-title.png,gu,br,1,1
br_gu_000030_0_0_contact-info.png,gu,br,1,1
br_gu_000049_0_11_page-number.png,gu,br,1,1
br_gu_000065_0_4_section-title.png,gu,br,1,1
br_gu_000083_0_9_footnote.png,gu,br,1,1
br_gu_000084_0_11_contact-info.png,gu,br,1,1
br_gu_000091_0_7_paragraph.png,gu,br,1,0
br_gu_000143_0_2_website-link.png,gu,br,1,1
br_gu_000166_0_5_paragraph.png,gu,br,1,2
nt_gu_000015_1_7_ordered-list.png,gu,nt,1,1
nt_gu_000031_1_4_paragraph.png,gu,nt,1,1
nt_gu_000042_1_1_paragraph.png,gu,nt,1,0
nt_gu_000045_1_11_paragraph.png,gu,nt,1,0
nt_gu_000063_1_1_page-number.png,gu,nt,1,1
nt_gu_000113_1_5_paragraph.png,gu,nt,1,0
nt_gu_000134_1_7_paragraph.png,gu,nt,1,1
nt_gu_000181_1_41_options.png,gu,nt,1,0
nt_gu_000200_1_0_first-level-question.png,gu,nt,1,2
nt_gu_000222_1_23_first-level-question.png,gu,nt,1,1
sy_gu_000007_0_3_sub-ordered-list.png,gu,sy,1,0
sy_gu_000041_0_10_page-number.png,gu,sy,1,1
sy_gu_000047_0_5_section-title.png,gu,sy,1,1
sy_gu_000068_0_3_folio.png,gu,sy,1,1
sy_gu_000078_0_0_section-title.png,gu,sy,1,2
sy_gu_000103_0_4_ordered-list.png,gu,sy,1,0
sy_gu_000134_0_0_section-title.png,gu,sy,1,2
sy_gu_000147_0_1_ordered-list.png,gu,sy,1,1
sy_gu_000152_0_0_sub-ordered-list.png,gu,sy,1,1
sy_gu_000167_0_0_sub-ordered-list.png,gu,sy,1,0
qp_gu_000025_0_17_second-level-question.png,gu,qp,1,1
qp_gu_000049_0_39_second-level-question.png,gu,qp,1,2
qp_gu_000059_0_3_paragraph.png,gu,qp,1,0
qp_gu_000090_0_1_second-level-question.png,gu,qp,1,0
qp_gu_000112_0_23_first-level-question.png,gu,qp,1,2
qp_gu_000125_0_19_first-level-question.png,gu,qp,1,0
qp_gu_000136_0_23_options.png,gu,qp,1,2
qp_gu_000141_0_53_first-level-question.png,gu,qp,-2,-2
qp_gu_000154_0_21_options.png,gu,qp,1,2
qp_gu_000163_0_5_options.png,gu,qp,1,2
mn_gu_000035_0_2_page-number.png,gu,mn,1,1
mn_gu_000040_0_0_ordered-list.png,gu,mn,1,2
mn_gu_000082_0_1_sub-ordered-list.png,gu,mn,1,2
mn_gu_000164_0_6_sub-ordered-list.png,gu,mn,1,2
mn_gu_000166_0_1_page-number.png,gu,mn,1,1
mn_gu_000167_0_0_page-number.png,gu,mn,1,1
mn_gu_000177_0_0_page-number.png,gu,mn,1,2
mn_gu_000248_0_3_section-title.png,gu,mn,1,1
mn_gu_000284_0_5_subsub-headline.png,gu,mn,1,2
mn_gu_000300_0_4_sub-ordered-list.png,gu,mn,-2,-2
mn_ta_000102_0_1_page-number.png,ta,mn,1,2
mn_ta_000130_0_4_paragraph.png,ta,mn,1,2
mn_ta_000155_0_0_folio.png,ta,mn,1,2
mn_ta_000225_0_1_paragraph.png,ta,mn,1,2
mn_ta_000230_0_1_folio.png,ta,mn,1,0
mn_ta_000255_0_0_paragraph.png,ta,mn,1,2
mn_ta_000257_0_3_ordered-list.png,ta,mn,1,0
mn_ta_000274_0_1_folio.png,ta,mn,1,0
mn_ta_000389_0_6_folio.png,ta,mn,1,1
mn_ta_000439_0_3_page-number.png,ta,mn,1,0
qp_ta_000009_0_9_folio.png,ta,qp,1,1
qp_ta_000020_0_3_first-level-question.png,ta,qp,-2,-2
qp_ta_000021_0_11_page-number.png,ta,qp,1,1
qp_ta_000035_0_1_folio.png,ta,qp,1,1
qp_ta_000045_0_9_options.png,ta,qp,1,2
qp_ta_000051_0_0_options.png,ta,qp,1,1
qp_ta_000078_0_7_first-level-question.png,ta,qp,1,1
qp_ta_000092_0_8_first-level-question.png,ta,qp,1,0
qp_ta_000106_0_4_first-level-question.png,ta,qp,1,1
qp_ta_000203_0_11_first-level-question.png,ta,qp,1,1
br_ta_000017_0_9_dateline.png,ta,br,1,1
br_ta_000028_0_7_paragraph.png,ta,br,1,2
br_ta_000036_0_9_website-link.png,ta,br,1,1
br_ta_000119_0_1_headline.png,ta,br,1,1
br_ta_000122_0_13_first-level-question.png,ta,br,1,1
br_ta_000131_0_7_dateline.png,ta,br,1,1
br_ta_000194_0_1_section-title.png,ta,br,1,1
br_ta_000209_0_13_dateline.png,ta,br,1,1
br_ta_000219_0_21_contact-info.png,ta,br,1,1
br_ta_000295_0_1_paragraph.png,ta,br,1,2
rp_ta_000020_0_6_paragraph.png,ta,rp,1,1
rp_ta_000033_0_2_page-number.png,ta,rp,1,1
rp_ta_000040_0_5_paragraph.png,ta,rp,1,0
rp_ta_000043_0_1_page-number.png,ta,rp,1,1
rp_ta_000046_0_3_paragraph.png,ta,rp,1,0
rp_ta_000047_0_8_paragraph.png,ta,rp,1,2
rp_ta_000059_0_5_section-title.png,ta,rp,1,1
rp_ta_000101_0_6_section-title.png,ta,rp,1,1
rp_ta_000104_0_8_paragraph.png,ta,rp,1,2
rp_ta_000107_0_13_section-title.png,ta,rp,1,1
np_ta_000015_0_9_paragraph.png,ta,np,0,2
np_ta_000021_0_8_paragraph.png,ta,np,1,2
np_ta_000057_0_18_paragraph.png,ta,np,1,0
np_ta_000079_0_5_folio.png,ta,np,-2,-2
np_ta_000101_0_2_folio.png,ta,np,1,1
np_ta_000111_0_17_paragraph.png,ta,np,1,0
np_ta_000122_0_5_section-title.png,ta,np,-2,-2
np_ta_000159_0_2_dateline.png,ta,np,1,0
np_ta_000182_0_2_paragraph.png,ta,np,1,2
np_ta_000218_0_7_paragraph.png,ta,np,0,2
